age_cat_Greater than 45,age_cat_Less than 25,race_African-American,decile_score,priors_count,c_offense_age_in_days,c_arrest_age_in_days,r_offense_age_in_days,vr_offense_age_in_days,c_jail_in_age_in_days,r_jail_in_age_in_days
0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.5293171296296296,0.0
0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0,0.5766898148148148,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2,4,1.0,0.0,0.0,0.0,0.5145949074074074,0.0
0.0,0.0,0.0,1,2,1.0,0.0,0.0,0.0,0.6585185185185185,0.0
0.0,1.0,1.0,6,3,1.0,0.0,-351.0,0.0,0.6613310185185185,-351.0
1.0,0.0,0.0,2,0,1.0,0.0,-558.0,0.0,0.5601967592592593,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5860185185185185,0.0
1.0,0.0,0.0,1,1,0.0,12.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,3,0,1.0,0.0,-396.0,0.0,0.822650462962963,0.0
0.0,0.0,1.0,6,0,1.0,0.0,0.0,0.0,0.7614236111111111,0.0
0.0,0.0,1.0,8,11,0.0,0.0,0.0,0.0,-0.10946759259259259,0.0
0.0,0.0,1.0,7,10,118.0,0.0,-63.0,0.0,57.574942129629626,0.0
0.0,1.0,0.0,9,6,1.0,0.0,-75.0,0.0,0.616574074074074,-75.0
0.0,0.0,1.0,10,11,1.0,0.0,0.0,0.0,0.5791319444444445,0.0
0.0,1.0,1.0,4,6,245.0,0.0,-429.0,0.0,-40.22832175925926,-429.0
0.0,0.0,1.0,2,2,1.0,0.0,0.0,0.0,0.8187268518518519,0.0
1.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.5978356481481482,0.0
0.0,0.0,1.0,10,7,1.0,0.0,-8.0,0.0,0.7815046296296296,0.0
0.0,1.0,1.0,5,0,4.0,0.0,-449.0,0.0,3.8630092592592593,0.0
1.0,0.0,1.0,8,12,0.0,40.0,0.0,0.0,39.469652777777775,0.0
1.0,0.0,1.0,1,2,1.0,0.0,0.0,0.0,0.5315856481481481,0.0
0.0,0.0,1.0,2,2,1.0,0.0,-149.0,0.0,0.5373958333333333,-205.0
1.0,0.0,0.0,5,27,1.0,0.0,0.0,0.0,0.6661226851851851,0.0
1.0,0.0,0.0,1,3,60.0,0.0,0.0,0.0,59.58153935185185,0.0
1.0,0.0,0.0,1,21,0.0,33.0,-13.0,0.0,32.9350462962963,0.0
0.0,1.0,0.0,4,0,1.0,0.0,0.0,0.0,-0.5053125,0.0
0.0,1.0,0.0,2,1,33.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,2,2,1.0,0.0,-528.0,-528.0,0.7737037037037037,-528.0
0.0,0.0,1.0,4,2,0.0,0.0,-77.0,0.0,0.0,0.0
0.0,0.0,1.0,6,3,369.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5,0,1.0,0.0,-383.0,0.0,0.5459837962962963,-383.0
0.0,0.0,0.0,2,1,9.0,0.0,0.0,0.0,8.790949074074074,0.0
0.0,0.0,1.0,5,4,170.0,0.0,0.0,0.0,169.8014814814815,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.8177662037037037,0.0
1.0,0.0,1.0,8,7,1.0,0.0,0.0,0.0,0.8980787037037037,0.0
1.0,0.0,0.0,1,4,0.0,6.0,-624.0,0.0,5.780300925925926,0.0
0.0,0.0,1.0,7,2,1.0,0.0,-172.0,0.0,0.5931712962962963,-172.0
1.0,0.0,0.0,1,0,1.0,0.0,-889.0,-889.0,0.6066782407407407,-889.0
0.0,0.0,0.0,4,1,580.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,5,2,55.0,0.0,0.0,0.0,54.86251157407408,0.0
0.0,1.0,0.0,3,0,1.0,0.0,-442.0,0.0,0.6579050925925926,0.0
0.0,0.0,1.0,9,8,1.0,0.0,0.0,0.0,0.714837962962963,0.0
0.0,0.0,1.0,9,5,1.0,0.0,-128.0,0.0,0.5072337962962963,-128.0
0.0,0.0,1.0,7,14,0.0,1.0,0.0,0.0,0.5546412037037037,0.0
0.0,1.0,0.0,5,0,1.0,0.0,0.0,0.0,0.8698032407407408,0.0
0.0,0.0,1.0,8,4,543.0,0.0,-96.0,-96.0,-96.40461805555556,-96.0
0.0,0.0,1.0,3,2,1.0,0.0,-567.0,0.0,0.8378356481481481,0.0
0.0,1.0,1.0,9,3,0.0,372.0,0.0,0.0,413.65564814814815,0.0
0.0,0.0,1.0,5,2,1.0,0.0,-627.0,-627.0,0.6462268518518518,-701.0
1.0,0.0,0.0,5,10,1.0,0.0,-25.0,0.0,-302.3125,0.0
1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,-0.08863425925925926,0.0
0.0,0.0,1.0,4,2,1.0,0.0,0.0,0.0,0.8629745370370371,0.0
0.0,0.0,0.0,9,3,0.0,230.0,0.0,0.0,229.5521527777778,0.0
0.0,0.0,0.0,4,6,0.0,0.0,-565.0,0.0,-0.5001041666666667,-565.0
1.0,0.0,1.0,5,20,0.0,3.0,0.0,0.0,2.7227199074074075,0.0
1.0,0.0,0.0,1,1,15.0,0.0,0.0,0.0,14.786006944444445,0.0
0.0,0.0,0.0,2,5,0.0,1.0,0.0,0.0,0.740462962962963,0.0
0.0,0.0,1.0,10,3,0.0,119.0,-131.0,-131.0,118.5875462962963,-131.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.7277430555555555,0.0
0.0,1.0,1.0,10,2,1.0,0.0,0.0,0.0,0.6193981481481482,0.0
0.0,0.0,0.0,2,4,29.0,0.0,0.0,0.0,28.842372685185186,0.0
1.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.6066203703703704,0.0
0.0,0.0,0.0,2,0,0.0,0.0,-124.0,-124.0,-0.17717592592592593,-124.0
0.0,0.0,0.0,4,1,0.0,0.0,-227.0,-227.0,-0.14064814814814816,-227.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5240046296296297,0.0
0.0,0.0,1.0,5,2,0.0,0.0,-830.0,0.0,-0.10822916666666667,-831.0
1.0,0.0,1.0,2,3,1.0,0.0,0.0,0.0,0.9005555555555556,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,5,1,41.0,0.0,0.0,0.0,39.90983796296296,0.0
1.0,0.0,1.0,1,0,4.0,0.0,0.0,0.0,3.5212268518518517,0.0
1.0,0.0,0.0,5,8,35.0,0.0,0.0,0.0,34.81912037037037,0.0
0.0,0.0,0.0,1,0,1.0,0.0,-848.0,0.0,0.6627546296296296,-848.0
0.0,0.0,1.0,3,3,1.0,0.0,0.0,0.0,0.589212962962963,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.6402893518518519,0.0
0.0,0.0,1.0,8,10,1.0,0.0,-153.0,0.0,0.6186226851851852,0.0
1.0,0.0,0.0,1,2,64.0,0.0,-357.0,0.0,63.736805555555556,-357.0
1.0,0.0,1.0,1,0,1.0,0.0,-809.0,0.0,0.7627314814814815,-809.0
0.0,0.0,0.0,3,1,1.0,0.0,-126.0,0.0,0.7426388888888888,0.0
1.0,0.0,1.0,6,0,1.0,0.0,-622.0,-622.0,0.5763773148148148,0.0
1.0,0.0,0.0,6,6,0.0,0.0,0.0,0.0,-0.06407407407407407,0.0
0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,2,1,0.0,0.0,0.0,0.0,-0.09998842592592593,0.0
1.0,0.0,1.0,1,1,3608.0,0.0,-692.0,-692.0,0.7874074074074074,-692.0
0.0,1.0,1.0,10,2,1.0,0.0,-58.0,0.0,0.5157060185185185,-58.0
1.0,0.0,0.0,6,11,0.0,118.0,-175.0,0.0,121.82152777777777,-175.0
1.0,0.0,1.0,3,4,1.0,0.0,-3.0,0.0,0.8327083333333334,-34.0
1.0,0.0,0.0,2,3,1.0,0.0,0.0,0.0,0.6125347222222223,0.0
0.0,0.0,1.0,9,15,0.0,1.0,0.0,0.0,0.7920486111111111,0.0
0.0,1.0,1.0,9,8,0.0,0.0,-3.0,0.0,-0.21430555555555555,0.0
0.0,0.0,0.0,2,1,0.0,3.0,0.0,0.0,85.85729166666667,0.0
0.0,1.0,0.0,9,2,0.0,75.0,0.0,0.0,74.46648148148148,0.0
0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.5971759259259259,0.0
0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,-0.14096064814814815,0.0
0.0,0.0,0.0,7,13,1.0,0.0,0.0,0.0,0.7437152777777778,0.0
0.0,1.0,1.0,10,1,0.0,0.0,0.0,0.0,0.8764583333333333,0.0
0.0,0.0,1.0,1,1,1.0,0.0,-365.0,0.0,0.8955671296296296,0.0
0.0,0.0,1.0,4,9,1.0,0.0,-140.0,0.0,0.899537037037037,0.0
0.0,0.0,1.0,7,2,0.0,5.0,0.0,0.0,4.488194444444445,0.0
0.0,0.0,1.0,3,6,1.0,0.0,-895.0,0.0,0.8339004629629629,-917.0
0.0,0.0,1.0,10,1,1.0,0.0,0.0,0.0,0.5855092592592592,0.0
1.0,0.0,1.0,6,12,0.0,333.0,0.0,0.0,23.48415509259259,0.0
0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6,2,0.0,120.0,0.0,0.0,119.95386574074074,0.0
1.0,0.0,1.0,6,0,1.0,0.0,-52.0,-52.0,0.624849537037037,-52.0
0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.6627083333333333,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1,3,1.0,0.0,-233.0,0.0,-0.5375694444444444,-436.0
0.0,0.0,0.0,3,2,0.0,1.0,0.0,0.0,0.7733796296296296,0.0
0.0,1.0,0.0,5,1,1.0,0.0,-218.0,0.0,0.7077777777777777,-296.0
0.0,0.0,1.0,5,3,13.0,0.0,0.0,0.0,12.83537037037037,0.0
1.0,0.0,1.0,3,4,50.0,0.0,-165.0,-165.0,49.53085648148148,-165.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.5333912037037037,0.0
1.0,0.0,0.0,7,23,0.0,62.0,-124.0,0.0,61.894305555555555,0.0
0.0,0.0,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,4,7,1.0,0.0,-108.0,0.0,0.6828472222222223,-108.0
0.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,0.5053587962962963,0.0
0.0,1.0,1.0,7,0,2.0,0.0,0.0,0.0,1.7971643518518519,0.0
0.0,0.0,0.0,1,1,47.0,0.0,0.0,0.0,46.57844907407407,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.10048611111111111,0.0
0.0,0.0,1.0,4,8,1.0,0.0,0.0,0.0,0.9111342592592593,0.0
0.0,0.0,1.0,6,9,1.0,0.0,0.0,0.0,0.8692939814814815,0.0
0.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,-0.0789699074074074,0.0
0.0,0.0,1.0,2,1,1.0,0.0,-958.0,0.0,-0.517800925925926,-958.0
0.0,0.0,1.0,10,5,0.0,28.0,-74.0,-74.0,27.63258101851852,-74.0
0.0,0.0,1.0,9,24,0.0,0.0,0.0,0.0,-0.1597222222222222,0.0
0.0,0.0,0.0,9,10,77.0,0.0,-354.0,-354.0,-22.471319444444443,-354.0
0.0,0.0,1.0,7,5,0.0,0.0,0.0,0.0,0.4753935185185185,0.0
0.0,0.0,1.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.16248842592592594,0.0
1.0,0.0,1.0,9,21,0.0,124.0,-655.0,0.0,123.92366898148148,0.0
0.0,0.0,1.0,2,2,334.0,0.0,0.0,0.0,-104.51131944444444,0.0
0.0,0.0,0.0,6,6,0.0,222.0,-1026.0,0.0,-1026.2087962962962,-1026.0
0.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,0.6632523148148148,0.0
0.0,0.0,1.0,1,0,1.0,0.0,-376.0,-376.0,-0.0739699074074074,0.0
0.0,0.0,0.0,8,8,70.0,0.0,-521.0,0.0,-407.52232638888887,0.0
0.0,0.0,1.0,9,5,0.0,1.0,-63.0,0.0,0.5865162037037037,-63.0
0.0,1.0,0.0,5,2,1.0,0.0,-69.0,0.0,0.6318171296296297,0.0
0.0,0.0,0.0,2,4,55.0,0.0,0.0,0.0,54.627048611111114,0.0
1.0,0.0,1.0,9,7,1.0,0.0,-171.0,-171.0,0.7988773148148148,-171.0
0.0,1.0,1.0,10,2,0.0,0.0,-14.0,-376.0,-0.2668287037037037,0.0
0.0,0.0,1.0,9,11,1.0,0.0,-278.0,0.0,0.528125,-278.0
0.0,1.0,1.0,9,1,153.0,0.0,-34.0,-34.0,-34.30865740740741,-34.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.6640046296296296,0.0
0.0,0.0,0.0,6,0,1.0,0.0,0.0,0.0,0.9407986111111111,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.7854050925925926,0.0
0.0,1.0,0.0,4,4,1.0,0.0,-602.0,0.0,0.5588078703703704,-603.0
0.0,0.0,0.0,1,3,45.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,4,0,1.0,0.0,0.0,0.0,-0.1084837962962963,0.0
0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.8647453703703704,0.0
0.0,0.0,0.0,5,1,1.0,0.0,0.0,0.0,0.6124305555555556,0.0
0.0,0.0,1.0,4,0,1.0,0.0,0.0,0.0,0.5659837962962962,0.0
1.0,0.0,0.0,3,0,4.0,0.0,-30.0,-30.0,2.957800925925926,-31.0
0.0,0.0,1.0,5,1,1.0,0.0,0.0,0.0,0.6118171296296296,0.0
0.0,0.0,1.0,3,4,0.0,1.0,0.0,0.0,0.6183449074074074,0.0
0.0,0.0,1.0,5,4,1.0,0.0,-75.0,-182.0,0.5699074074074074,-75.0
0.0,0.0,0.0,3,0,0.0,0.0,-355.0,0.0,-0.12329861111111111,-355.0
0.0,1.0,1.0,5,2,0.0,2.0,0.0,0.0,0.8032407407407407,0.0
0.0,0.0,0.0,10,11,214.0,0.0,-76.0,0.0,213.76924768518518,0.0
1.0,0.0,1.0,1,0,4.0,0.0,0.0,0.0,3.6858680555555554,0.0
0.0,1.0,0.0,6,4,1.0,0.0,0.0,0.0,-0.06858796296296296,0.0
1.0,0.0,0.0,7,4,1.0,0.0,0.0,0.0,0.49560185185185185,0.0
1.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0,0.6451388888888889,0.0
1.0,0.0,1.0,1,0,2.0,0.0,0.0,0.0,0.8618402777777778,0.0
0.0,0.0,1.0,8,0,1.0,0.0,0.0,0.0,0.5776157407407407,0.0
0.0,0.0,1.0,10,14,0.0,0.0,-336.0,0.0,-0.5008449074074074,-370.0
0.0,0.0,1.0,5,5,0.0,0.0,-21.0,0.0,-0.06090277777777778,-60.0
0.0,1.0,1.0,10,15,1.0,0.0,-132.0,-132.0,0.6782291666666667,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1,1,0.0,128.0,-94.0,0.0,-121.20298611111112,-121.0
1.0,0.0,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.7774189814814815,0.0
0.0,0.0,1.0,9,15,5.0,0.0,-77.0,0.0,3.4865162037037036,-77.0
0.0,0.0,0.0,3,1,0.0,156.0,-37.0,0.0,-37.47074074074074,-37.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.7329282407407407,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.7368634259259259,0.0
0.0,0.0,0.0,1,0,1.0,0.0,-491.0,0.0,0.8043981481481481,-718.0
0.0,1.0,0.0,2,0,0.0,1.0,-170.0,0.0,0.6184953703703704,-423.0
0.0,0.0,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,6,2,2.0,0.0,0.0,0.0,1.6302777777777777,0.0
0.0,0.0,1.0,7,10,1.0,0.0,0.0,0.0,0.7740972222222222,0.0
1.0,0.0,0.0,1,2,0.0,108.0,0.0,0.0,107.8965162037037,0.0
0.0,0.0,0.0,7,0,1.0,0.0,0.0,0.0,0.6444791666666667,0.0
0.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.8306712962962963,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.6701273148148148,0.0
0.0,1.0,1.0,3,1,24.0,0.0,-571.0,0.0,23.80170138888889,0.0
1.0,0.0,0.0,1,1,39.0,0.0,0.0,0.0,38.47314814814815,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.6968402777777778,0.0
1.0,0.0,1.0,1,4,1.0,0.0,-156.0,0.0,0.7866666666666666,0.0
1.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6,0,2.0,0.0,0.0,0.0,0.854537037037037,0.0
0.0,1.0,1.0,6,0,1.0,0.0,0.0,0.0,0.8723611111111111,0.0
0.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,0.6639814814814815,0.0
0.0,0.0,1.0,6,0,1.0,0.0,0.0,0.0,0.7556597222222222,0.0
0.0,1.0,0.0,3,0,0.0,0.0,0.0,0.0,-0.18439814814814814,0.0
0.0,1.0,1.0,9,2,1.0,0.0,0.0,0.0,0.6735532407407407,0.0
0.0,0.0,0.0,3,1,5.0,0.0,0.0,0.0,4.571793981481481,0.0
0.0,1.0,0.0,4,1,1.0,0.0,0.0,0.0,0.8578587962962962,0.0
1.0,0.0,1.0,5,12,0.0,0.0,-152.0,-152.0,-0.16903935185185184,-152.0
0.0,1.0,1.0,8,11,1.0,0.0,0.0,0.0,0.4993287037037037,0.0
0.0,0.0,1.0,6,2,1.0,0.0,-260.0,-472.0,0.6843171296296297,0.0
1.0,0.0,0.0,5,5,4.0,0.0,-123.0,0.0,3.898553240740741,-123.0
0.0,0.0,1.0,7,13,0.0,1.0,-579.0,0.0,0.7747222222222222,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.6050231481481482,0.0
0.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,0.5703935185185185,0.0
0.0,1.0,1.0,10,0,0.0,0.0,-60.0,-60.0,-0.20614583333333333,0.0
0.0,1.0,1.0,10,7,0.0,13.0,0.0,0.0,12.87943287037037,0.0
1.0,0.0,1.0,7,10,1.0,0.0,0.0,0.0,0.6713194444444445,0.0
0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,-0.13002314814814814,0.0
0.0,0.0,1.0,5,5,1.0,0.0,-231.0,0.0,-0.05576388888888889,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.7487962962962963,0.0
0.0,0.0,0.0,1,1,21.0,0.0,0.0,0.0,20.595694444444444,0.0
0.0,0.0,1.0,6,2,27.0,0.0,-74.0,0.0,25.467094907407407,0.0
0.0,1.0,1.0,6,1,0.0,1.0,-459.0,0.0,0.6530324074074074,-459.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.7504166666666666,0.0
0.0,1.0,1.0,3,3,1.0,0.0,-187.0,0.0,0.6945023148148148,0.0
0.0,1.0,1.0,8,0,0.0,0.0,0.0,0.0,-0.17899305555555556,0.0
0.0,0.0,0.0,4,8,1.0,0.0,0.0,0.0,0.6530208333333334,0.0
0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,4,0,1.0,0.0,-492.0,0.0,0.4605787037037037,0.0
0.0,0.0,1.0,1,1,73.0,0.0,0.0,0.0,72.47991898148148,0.0
0.0,1.0,1.0,9,2,0.0,43.0,-71.0,0.0,42.706805555555555,-72.0
0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,4,0,1.0,0.0,0.0,0.0,0.6369675925925926,0.0
0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1,3,0.0,1.0,0.0,0.0,0.8133564814814814,0.0
1.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0,1.0,0.0,-363.0,0.0,0.6367824074074074,0.0
0.0,1.0,1.0,4,0,1.0,0.0,-796.0,-796.0,0.7787847222222222,-796.0
0.0,0.0,1.0,10,1,0.0,1227.0,0.0,0.0,94.46184027777778,0.0
0.0,0.0,0.0,4,3,1.0,0.0,0.0,0.0,0.6000347222222222,0.0
1.0,0.0,0.0,1,0,2.0,0.0,0.0,0.0,0.9198842592592592,0.0
0.0,0.0,0.0,6,7,0.0,0.0,0.0,0.0,-0.14820601851851853,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,4,8,131.0,0.0,0.0,0.0,130.79814814814816,0.0
0.0,0.0,1.0,5,5,1.0,0.0,0.0,0.0,0.5079282407407407,0.0
0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,-0.2336226851851852,0.0
0.0,1.0,0.0,10,0,1.0,0.0,-480.0,-480.0,0.5823495370370371,-480.0
0.0,1.0,1.0,6,0,4.0,0.0,0.0,0.0,2.951712962962963,0.0
0.0,0.0,0.0,4,1,1.0,0.0,-42.0,0.0,0.6151388888888889,-42.0
0.0,0.0,1.0,7,9,0.0,1.0,-96.0,-105.0,-0.5014004629629629,-96.0
0.0,1.0,1.0,9,0,1.0,0.0,-175.0,0.0,0.6426273148148148,0.0
1.0,0.0,1.0,3,4,154.0,0.0,-113.0,0.0,-114.52604166666667,-114.0
0.0,1.0,1.0,6,2,1.0,0.0,-480.0,0.0,0.7671643518518518,-480.0
1.0,0.0,1.0,4,15,38.0,0.0,-273.0,0.0,37.555983796296296,-273.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,4,8,0.0,45.0,-328.0,0.0,-34.54032407407407,0.0
0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,4,0,4.0,0.0,-479.0,0.0,2.482361111111111,-479.0
0.0,1.0,1.0,5,0,1.0,0.0,0.0,0.0,-0.10440972222222222,0.0
0.0,1.0,1.0,5,3,1.0,0.0,-220.0,0.0,0.6287268518518518,0.0
0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,-0.07793981481481481,0.0
0.0,1.0,0.0,4,0,2.0,0.0,0.0,0.0,1.5148263888888889,0.0
0.0,0.0,1.0,6,6,291.0,0.0,-27.0,-27.0,-27.393599537037037,-27.0
0.0,1.0,0.0,5,1,0.0,525.0,0.0,0.0,524.5860300925926,0.0
0.0,1.0,0.0,4,0,1.0,0.0,0.0,0.0,0.5933449074074074,0.0
0.0,1.0,1.0,4,0,6.0,0.0,-252.0,0.0,4.727083333333334,-252.0
0.0,1.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,6,4,0.0,56.0,0.0,0.0,55.546342592592595,0.0
1.0,0.0,1.0,9,3,0.0,2757.0,0.0,0.0,240.64853009259258,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.14430555555555555,0.0
1.0,0.0,0.0,3,2,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4,2,2.0,0.0,0.0,0.0,1.7605092592592593,0.0
0.0,0.0,0.0,2,5,37.0,0.0,-8.0,0.0,35.94701388888889,0.0
0.0,0.0,1.0,6,7,0.0,1.0,-171.0,-171.0,0.5948611111111111,-171.0
0.0,1.0,1.0,4,0,1.0,0.0,0.0,0.0,-0.15234953703703705,0.0
1.0,0.0,1.0,5,0,1.0,0.0,0.0,0.0,0.8999421296296296,0.0
0.0,0.0,1.0,4,9,1.0,0.0,-68.0,-183.0,0.7084143518518519,-68.0
1.0,0.0,1.0,4,7,1.0,0.0,-230.0,0.0,0.8254050925925925,0.0
0.0,1.0,1.0,4,0,1.0,0.0,0.0,0.0,0.7744097222222223,0.0
1.0,0.0,1.0,9,22,150.0,0.0,-272.0,0.0,-272.0662037037037,-272.0
1.0,0.0,1.0,1,2,1.0,0.0,-53.0,0.0,0.7672106481481481,0.0
1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.7989236111111111,0.0
0.0,0.0,1.0,7,6,0.0,0.0,-115.0,-115.0,-0.22177083333333333,-115.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.5276736111111111,0.0
0.0,0.0,0.0,2,0,1.0,0.0,-648.0,0.0,0.788449074074074,-648.0
0.0,1.0,1.0,6,0,1.0,0.0,-557.0,0.0,0.6809375,-557.0
0.0,1.0,0.0,6,0,3.0,0.0,-178.0,0.0,2.7630902777777777,-178.0
1.0,0.0,0.0,1,0,0.0,2.0,0.0,0.0,1.592523148148148,0.0
0.0,0.0,0.0,5,8,0.0,91.0,-13.0,0.0,90.49457175925926,0.0
1.0,0.0,1.0,9,10,1.0,0.0,0.0,0.0,0.647349537037037,0.0
0.0,0.0,0.0,2,0,1.0,0.0,-856.0,-856.0,-212.04304398148147,-1017.0
0.0,0.0,0.0,10,5,1.0,0.0,-179.0,-662.0,0.7002546296296296,-180.0
0.0,0.0,1.0,5,1,1.0,0.0,0.0,0.0,0.5371643518518519,0.0
0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,5,1,0.0,0.0,0.0,0.0,-0.1305324074074074,0.0
0.0,0.0,1.0,7,7,868.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,-0.22538194444444445,0.0
0.0,0.0,1.0,8,9,0.0,1389.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,5,13,0.0,1.0,0.0,0.0,0.5909375,0.0
0.0,0.0,1.0,7,6,1.0,0.0,0.0,0.0,-0.12456018518518519,0.0
0.0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,-0.21835648148148148,0.0
0.0,0.0,1.0,1,0,3.0,0.0,0.0,0.0,2.649375,0.0
0.0,0.0,0.0,5,2,1.0,0.0,-198.0,0.0,-0.06800925925925926,-198.0
0.0,0.0,1.0,6,10,52.0,0.0,0.0,0.0,51.781030092592594,0.0
1.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.5713425925925926,0.0
0.0,0.0,0.0,4,1,1.0,0.0,0.0,0.0,0.8388425925925926,0.0
1.0,0.0,1.0,6,5,1.0,0.0,0.0,0.0,0.6518981481481482,0.0
0.0,0.0,0.0,7,5,1.0,0.0,0.0,0.0,0.7094907407407407,0.0
0.0,1.0,0.0,4,0,1.0,0.0,0.0,0.0,0.8623032407407407,0.0
0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,-0.07304398148148149,0.0
1.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,-0.11288194444444444,0.0
0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,-0.13916666666666666,0.0
0.0,0.0,0.0,3,4,3.0,0.0,-140.0,0.0,2.766909722222222,-140.0
0.0,0.0,1.0,2,2,514.0,0.0,0.0,0.0,0.0,0.0
